imagecol,imagerow,cluster.init
82,290,0
209,97,3
264,20,5
191,197,1
236,151,2
219,100,3
94,50,6
163,186,1
170,185,1
173,189,1
208,23,5
222,129,2
239,159,2
217,100,3
251,122,3
227,103,3
155,184,1
274,27,5
227,20,5
93,285,0
237,143,2
211,65,4
75,292,0
95,42,6
148,186,1
264,133,3
70,60,6
197,126,2
213,26,5
202,100,3
72,55,6
231,65,4
101,288,0
221,96,3
277,26,5
91,51,6
250,120,3
156,189,1
240,142,2
256,14,5
86,287,0
240,59,4
262,84,4
97,297,0
224,125,2
241,155,2
201,97,3
229,99,3
271,28,5
80,58,6
193,219,1
150,191,1
229,16,5
185,192,1
259,139,3
213,61,4
192,132,2
248,62,4
67,61,6
232,107,3
272,32,5
206,29,5
225,25,5
263,76,4
204,96,3
211,95,3
201,126,2
256,127,3
100,46,6
165,184,1
223,59,4
205,26,5
93,48,6
238,156,2
189,204,1
99,293,0
231,129,2
226,100,3
82,54,6
255,124,3
266,75,4
226,17,5
84,292,0
267,88,4
234,103,3
208,25,5
215,24,5
184,126,2
235,150,2
100,285,0
193,200,1
194,129,2
223,94,3
220,124,2
234,20,5
86,50,6
93,49,6
162,185,1
214,129,2
82,293,0
209,100,3
191,200,1
243,153,2
219,20,5
187,218,1
228,97,3
227,106,3
88,55,6
274,30,5
238,137,2
217,20,5
227,23,5
258,75,4
93,288,0
237,146,2
196,125,2
203,124,2
206,94,3
95,45,6
78,53,6
272,92,4
174,184,1
236,17,5
185,194,1
249,110,3
213,29,5
216,125,2
240,154,2
220,62,4
101,291,0
221,99,3
228,98,3
91,54,6
104,39,6
114,42,6
230,102,3
182,187,1
252,118,3
211,97,3
242,149,2
240,62,4
269,86,4
97,300,0
241,158,2
242,66,4
271,31,5
172,185,1
231,140,2
71,55,6
210,23,5
76,288,0
95,284,0
187,199,1
157,184,1
232,110,3
250,69,4
239,143,2
182,133,2
263,79,4
98,292,0
242,150,2
201,129,2
97,42,6
116,38,6
165,187,1
215,26,5
99,305,0
93,51,6
266,87,4
238,159,2
226,103,3
207,24,5
191,211,1
233,136,2
255,127,3
226,20,5
186,129,2
212,124,2
243,155,2
273,28,5
267,91,4
103,301,0
234,106,3
258,135,3
257,73,4
245,17,5
184,129,2
193,203,1
220,127,2
69,61,6
265,76,4
102,46,6
249,121,3
237,65,4
181,185,1
101,302,0
188,125,2
195,124,2
223,126,2
240,156,2
200,98,3
225,130,2
275,24,5
69,62,6
228,17,5
259,69,4
238,140,2
247,13,5
236,112,3
212,62,4
196,128,2
203,127,2
269,88,4
231,108,3
71,57,6
78,56,6
260,132,3
236,20,5
102,285,0
255,16,5
262,15,5
222,124,2
251,117,3
220,65,4
104,42,6
164,185,1
225,131,2
202,23,5
235,134,2
239,111,3
230,105,3
204,27,5
81,55,6
184,194,1
254,125,3
172,188,1
189,218,1
99,307,0
200,128,2
95,287,0
231,60,4
78,295,0
187,202,1
233,104,3
251,118,3
262,128,3
250,72,4
85,285,0
193,130,2
233,21,5
239,146,2
219,125,2
97,45,6
263,82,4
229,60,4
80,53,6
239,63,4
274,92,4
258,137,3
106,39,6
84,48,6
227,128,2
251,64,4
191,214,1
233,139,2
255,130,3
214,60,4
245,112,3
186,132,2
193,131,2
213,127,2
260,21,5
212,127,2
73,55,6
273,31,5
216,21,5
257,76,4
195,126,2
97,284,0
202,125,2
184,132,2
253,115,3
222,63,4
82,49,6
99,41,6
237,160,2
265,79,4
115,34,6
210,128,2
118,38,6
78,58,6
244,67,4
181,188,1
101,305,0
195,127,2
262,17,5
268,87,4
269,16,5
99,289,0
225,133,2
275,27,5
228,20,5
259,72,4
238,143,2
189,191,1
247,16,5
214,124,2
212,65,4
209,95,3
219,64,4
191,195,1
224,59,4
238,60,4
254,15,5
96,42,6
78,59,6
237,14,5
170,183,1
260,135,3
221,59,4
101,38,6
200,130,2
102,288,0
262,18,5
222,127,2
251,120,3
217,98,3
258,119,3
246,63,4
98,306,0
230,108,3
270,83,4
75,290,0
82,289,0
229,62,4
113,39,6
254,128,3
230,16,5
163,185,1
197,124,2
237,15,5
221,60,4
267,21,5
91,49,6
277,24,5
187,205,1
251,66,4
262,131,3
252,113,3
219,128,2
80,56,6
190,213,1
100,302,0
193,217,1
264,77,4
222,65,4
106,42,6
227,131,2
277,25,5
232,105,3
191,217,1
214,63,4
245,115,3
98,287,0
232,22,5
256,125,3
100,44,6
244,69,4
259,132,3
100,41,6
257,79,4
202,128,2
97,287,0
80,295,0
221,124,2
238,154,2
189,202,1
271,18,5
226,98,3
82,52,6
235,21,5
254,17,5
261,16,5
243,116,3
103,43,6
265,82,4
91,289,0
245,61,4
256,126,3
102,299,0
229,127,2
234,101,3
188,218,1
215,22,5
234,18,5
183,195,1
100,283,0
222,95,3
269,19,5
276,21,5
258,121,3
93,47,6
99,292,0
162,183,1
232,135,2
275,30,5
237,109,3
228,23,5
259,75,4
238,146,2
204,124,2
254,18,5
214,127,2
82,291,0
209,98,3
79,53,6
191,198,1
238,63,4
218,21,5
95,301,0
151,190,1
237,17,5
170,186,1
187,216,1
244,16,5
228,61,4
226,128,2
239,160,2
83,283,0
93,286,0
259,21,5
95,43,6
82,292,0
236,64,4
173,185,1
272,90,4
197,127,2
213,27,5
72,56,6
188,199,1
104,37,6
101,289,0
228,96,3
267,24,5
277,27,5
91,52,6
187,208,1
153,186,1
239,106,3
240,143,2
256,15,5
252,116,3
240,60,4
269,84,4
97,298,0
80,59,6
271,29,5
172,183,1
100,305,0
264,80,4
175,190,1
185,193,1
95,282,0
250,116,3
89,53,6
248,63,4
227,134,2
67,62,6
232,108,3
229,138,2
182,131,2
263,77,4
98,290,0
242,148,2
211,96,3
256,128,3
100,47,6
239,15,5
223,60,4
221,127,2
238,157,2
189,205,1
77,60,6
226,101,3
233,100,3
82,55,6
207,22,5
255,125,3
266,76,4
226,18,5
261,19,5
187,189,1
257,120,3
245,64,4
267,89,4
102,302,0
151,192,1
229,130,2
234,104,3
258,133,3
205,22,5
215,25,5
81,290,0
184,127,2
190,197,1
100,286,0
234,21,5
196,100,3
93,50,6
224,102,3
253,67,4
162,186,1
224,19,5
237,112,3
255,71,4
234,142,2
192,192,1
208,64,4
102,44,6
216,100,3
79,56,6
191,201,1
261,132,3
170,189,1
187,219,1
263,15,5
223,124,2
179,183,1
212,26,5
217,21,5
83,286,0
93,289,0
192,193,1
203,125,2
231,106,3
78,54,6
231,23,5
185,195,1
79,295,0
72,59,6
188,202,1
240,155,2
104,40,6
164,183,1
239,109,3
206,124,2
256,18,5
252,119,3
211,98,3
218,97,3
240,63,4
81,53,6
97,301,0
172,186,1
186,187,1
264,83,4
76,289,0
185,196,1
228,128,2
260,122,3
233,102,3
231,15,5
214,23,5
262,126,3
233,19,5
85,283,0
182,134,2
97,43,6
98,293,0
242,151,2
201,130,2
208,129,2
211,99,3
274,90,4
74,55,6
241,105,3
189,124,2
222,26,5
99,306,0
223,63,4
190,199,1
254,115,3
266,88,4
109,44,6
238,160,2
189,208,1
169,187,1
233,103,3
207,25,5
244,113,3
211,128,2
212,125,2
274,91,4
102,305,0
247,71,4
177,190,1
258,136,3
215,28,5
270,16,5
184,130,2
191,129,2
100,289,0
222,61,4
66,58,6
192,204,1
238,106,3
162,189,1
212,28,5
224,22,5
255,74,4
234,145,2
210,126,2
92,44,6
102,47,6
171,183,1
181,186,1
246,109,3
195,125,2
268,85,4
223,127,2
240,157,2
225,97,3
88,53,6
111,41,6
232,130,2
160,190,1
228,18,5
179,186,1
238,141,2
254,13,5
236,113,3
231,109,3
78,57,6
260,133,3
92,283,0
102,286,0
262,16,5
104,43,6
164,186,1
98,304,0
225,132,2
239,112,3
230,106,3
236,142,2
206,127,2
270,81,4
218,100,3
236,59,4
215,130,2
81,56,6
113,37,6
254,126,3
172,189,1
186,190,1
189,219,1
237,13,5
265,15,5
200,129,2
273,89,4
228,131,2
187,203,1
257,134,3
230,135,2
214,26,5
262,129,3
183,128,2
85,286,0
250,73,4
233,22,5
98,296,0
229,61,4
252,68,4
100,300,0
265,137,3
191,131,2
106,40,6
220,96,3
217,126,2
267,20,5
227,129,2
251,65,4
230,136,2
191,215,1
244,116,3
183,129,2
232,60,4
250,19,5
234,64,4
273,32,5
259,130,3
216,22,5
257,77,4
202,126,2
226,62,4
77,55,6
66,61,6
192,207,1
238,109,3
261,14,5
224,25,5
243,114,3
103,41,6
234,148,2
115,35,6
91,287,0
210,129,2
205,100,3
234,65,4
171,186,1
188,216,1
181,189,1
101,306,0
217,64,4
268,88,4
269,17,5
235,103,3
225,134,2
232,133,2
84,283,0
185,126,2
209,62,4
219,65,4
96,43,6
79,51,6
261,127,3
249,71,4
78,60,6
244,14,5
170,184,1
260,136,3
221,26,5
228,59,4
92,286,0
207,130,2
102,289,0
105,37,6
235,132,2
226,126,2
68,58,6
258,120,3
87,54,6
164,189,1
98,307,0
257,15,5
236,145,2
219,94,3
259,19,5
94,44,6
248,118,3
270,84,4
236,62,4
113,40,6
173,183,1
254,129,3
249,72,4
77,286,0
237,16,5
186,193,1
221,61,4
227,97,3
72,54,6
267,22,5
273,92,4
274,21,5
187,206,1
153,184,1
167,185,1
230,138,2
237,137,2
262,132,3
257,137,3
242,111,3
183,131,2
85,289,0
190,130,2
211,59,4
209,126,2
214,29,5
219,129,2
256,13,5
259,20,5
70,54,6
80,57,6
190,214,1
100,303,0
242,19,5
94,283,0
175,188,1
265,140,3
250,114,3
226,64,4
106,43,6
217,129,2
267,23,5
227,132,2
66,63,6
251,68,4
188,189,1
191,218,1
262,78,4
241,149,2
211,94,3
100,45,6
241,66,4
178,187,1
259,133,3
239,13,5
216,25,5
192,126,2
202,129,2
221,125,2
226,65,4
189,203,1
272,26,5
77,58,6
82,53,6
192,210,1
158,188,1
225,19,5
251,14,5
209,64,4
261,17,5
243,117,3
257,118,3
103,44,6
115,38,6
245,62,4
188,219,1
215,23,5
81,288,0
222,96,3
269,20,5
268,91,4
276,22,5
253,65,4
162,184,1
232,136,2
237,110,3
185,129,2
201,29,5
204,125,2
186,204,1
103,292,0
209,99,3
191,199,1
79,54,6
261,130,3
218,22,5
151,191,1
256,73,4
244,17,5
170,187,1
263,13,5
228,62,4
68,61,6
226,129,2
160,185,1
83,284,0
236,148,2
219,97,3
266,21,5
248,121,3
236,65,4
190,216,1
234,132,2
187,125,2
213,28,5
220,27,5
79,293,0
72,57,6
188,200,1
88,49,6
274,24,5
227,17,5
153,187,1
167,188,1
258,69,4
246,13,5
211,62,4
242,114,3
252,117,3
218,95,3
209,129,2
70,57,6
223,26,5
100,306,0
264,81,4
76,287,0
114,36,6
79,294,0
228,126,2
250,117,3
89,54,6
158,190,1
203,27,5
268,18,5
262,81,4
88,288,0
201,94,3
98,291,0
81,52,6
256,129,3
100,48,6
150,188,1
90,46,6
67,58,6
109,42,6
238,158,2
272,29,5
169,185,1
233,101,3
89,55,6
207,23,5
225,22,5
244,111,3
214,96,3
211,126,2
247,118,3
261,20,5
257,121,3
223,99,3
103,47,6
245,65,4
102,303,0
256,75,4
177,188,1
258,134,3
205,23,5
81,291,0
190,198,1
100,287,0
269,23,5
233,130,2
224,103,3
238,104,3
253,68,4
162,187,1
224,20,5
237,113,3
90,285,0
234,143,2
101,48,6
102,45,6
243,66,4
103,295,0
79,57,6
261,133,3
218,25,5
256,76,4
194,126,2
258,80,4
199,100,3
263,16,5
228,65,4
225,95,3
88,51,6
226,132,2
160,188,1
238,105,3
253,14,5
179,184,1
212,27,5
83,287,0
237,59,4
216,130,2
192,194,1
238,13,5
221,21,5
182,192,1
263,138,3
104,41,6
188,203,1
224,133,2
229,107,3
239,110,3
258,72,4
203,29,5
246,16,5
206,125,2
229,24,5
208,95,3
218,98,3
230,61,4
81,54,6
236,14,5
176,185,1
172,187,1
186,188,1
220,59,4
264,84,4
114,39,6
200,127,2
273,87,4
228,129,2
214,24,5
85,284,0
184,188,1
268,21,5
98,294,0
252,66,4
208,130,2
231,137,2
113,36,6
241,106,3
189,125,2
265,135,3
222,27,5
190,200,1
220,94,3
90,49,6
266,89,4
169,188,1
239,140,2
248,13,5
244,114,3
183,127,2
116,35,6
211,129,2
193,208,1
223,102,3
257,124,3
270,17,5
81,294,0
235,66,4
191,130,2
233,133,2
66,59,6
238,107,3
186,126,2
212,29,5
219,28,5
224,23,5
255,75,4
90,288,0
234,146,2
203,94,3
273,25,5
92,45,6
243,69,4
103,298,0
152,188,1
234,63,4
245,14,5
171,184,1
246,110,3
263,140,3
69,58,6
237,154,2
225,98,3
253,17,5
179,187,1
249,118,3
237,62,4
101,299,0
228,106,3
231,110,3
202,28,5
221,24,5
200,95,3
182,195,1
92,284,0
207,128,2
102,287,0
275,21,5
217,63,4
85,48,6
112,34,6
154,184,1
212,59,4
257,13,5
208,98,3
270,82,4
113,38,6
176,188,1
186,191,1
255,13,5
239,151,2
251,114,3
227,95,3
273,90,4
228,132,2
240,105,3
257,135,3
204,24,5
214,27,5
190,128,2
85,287,0
184,191,1
218,130,2
209,124,2
212,94,3
239,59,4
259,18,5
268,24,5
252,69,4
240,13,5
190,212,1
223,21,5
233,144,2
265,138,3
233,61,4
191,132,2
90,52,6
217,127,2
159,188,1
260,72,4
230,137,2
244,117,3
210,95,3
183,130,2
241,147,2
232,61,4
99,46,6
193,211,1
241,64,4
178,185,1
259,131,3
216,23,5
222,59,4
192,124,2
94,282,0
202,127,2
242,18,5
270,20,5
226,63,4
254,65,4
272,24,5
66,62,6
192,208,1
245,109,3
225,17,5
188,133,2
203,97,3
234,149,2
103,42,6
115,36,6
92,48,6
75,56,6
152,191,1
171,187,1
188,217,1
99,285,0
222,94,3
217,65,4
237,157,2
255,116,3
224,64,4
161,185,1
225,101,3
269,18,5
232,134,2
236,111,3
264,14,5
225,18,5
84,284,0
91,283,0
185,127,2
209,63,4
244,15,5
262,14,5
221,27,5
105,38,6
92,287,0
112,37,6
75,295,0
68,59,6
226,127,2
154,187,1
87,55,6
191,192,1
236,146,2
219,95,3
266,19,5
248,119,3
94,45,6
101,44,6
236,63,4
173,184,1
239,154,2
217,95,3
227,98,3
224,128,2
274,22,5
153,185,1
240,108,3
230,139,2
237,138,2
211,60,4
242,112,3
190,131,2
209,127,2
65,60,6
70,55,6
84,56,6
252,72,4
190,215,1
223,24,5
202,95,3
233,147,2
249,19,5
101,283,0
175,189,1
91,46,6
114,34,6
79,292,0
250,115,3
233,64,4
156,184,1
117,41,6
217,130,2
262,79,4
97,292,0
88,286,0
241,150,2
210,98,3
271,23,5
253,123,3
99,49,6
193,214,1
241,67,4
150,186,1
252,18,5
178,188,1
185,187,1
259,134,3
192,127,2
265,87,4
67,56,6
77,59,6
232,102,3
272,27,5
206,24,5
225,20,5
158,189,1
91,285,0
232,19,5
251,15,5
209,65,4
247,116,3
216,64,4
257,119,3
261,18,5
103,45,6
75,59,6
235,144,2
93,43,6
80,292,0
207,99,3
238,151,2
189,199,1
99,288,0
180,193,1
190,196,1
226,95,3
259,80,4
255,119,3
161,188,1
84,287,0
101,46,6
267,83,4
243,64,4
103,293,0
79,55,6
261,131,3
246,71,4
155,190,1
256,74,4
197,94,3
183,192,1
194,124,2
235,145,2
218,23,5
234,15,5
244,18,5
228,63,4
112,40,6
68,62,6
264,139,3
211,28,5
212,25,5
218,61,4
82,288,0
230,24,5
83,285,0
219,98,3
216,128,2
266,22,5
94,48,6
239,157,2
199,99,3
188,201,1
227,101,3
224,131,2
274,25,5
88,50,6
227,18,5
258,70,4
93,283,0
167,189,1
237,141,2
211,63,4
242,115,3
269,80,4
209,130,2
253,125,3
65,63,6
70,58,6
213,24,5
223,27,5
261,78,4
202,98,3
199,128,2
101,286,0
221,94,3
114,37,6
250,118,3
230,97,3
232,21,5
203,28,5
184,186,1
268,19,5
262,82,4
97,295,0
88,289,0
241,153,2
269,81,4
271,26,5
231,135,2
253,126,3
150,189,1
213,59,4
192,130,2
90,47,6
67,59,6
250,64,4
159,183,1
229,135,2
206,27,5
272,30,5
234,109,3
182,128,2
263,74,4
201,124,2
251,18,5
211,127,2
247,119,3
257,122,3
223,100,3
86,56,6
99,300,0
75,62,6
235,147,2
93,46,6
235,64,4
233,131,2
255,122,3
243,150,2
273,23,5
267,86,4
243,67,4
103,296,0
152,186,1
257,68,4
261,134,3
256,77,4
194,127,2
193,198,1
110,43,6
206,100,3
237,152,2
69,56,6
225,96,3
88,52,6
95,51,6
160,189,1
253,15,5
218,64,4
249,116,3
102,41,6
237,60,4
101,297,0
228,104,3
202,26,5
261,80,4
240,151,2
182,193,1
263,139,3
240,68,4
97,306,0
224,134,2
229,108,3
236,107,3
210,29,5
269,83,4
208,96,3
78,51,6
205,126,2
248,71,4
157,190,1
236,15,5
176,186,1
220,60,4
251,112,3
114,40,6
97,48,6
263,85,4
225,126,2
242,156,2
74,60,6
230,100,3
204,22,5
258,19,5
184,189,1
218,128,2
268,22,5
242,64,4
252,67,4
189,213,1
99,302,0
231,138,2
150,192,1
226,26,5
78,290,0
187,197,1
90,50,6
250,67,4
159,186,1
193,125,2
169,189,1
239,141,2
233,16,5
97,40,6
244,115,3
201,127,2
116,36,6
218,129,2
274,87,4
213,100,3
193,209,1
223,103,3
99,44,6
241,19,5
225,64,4
270,18,5
191,209,1
233,134,2
66,60,6
238,108,3
186,127,2
209,26,5
260,16,5
90,289,0
244,61,4
273,26,5
92,46,6
193,210,1
152,189,1
257,71,4
245,15,5
189,194,1
194,130,2
217,29,5
220,125,2
237,155,2
69,59,6
76,58,6
161,183,1
225,99,3
236,109,3
265,74,4
253,18,5
249,119,3
215,97,3
188,132,2
209,61,4
237,63,4
244,62,4
101,300,0
228,107,3
243,16,5
202,29,5
183,187,1
268,82,4
221,25,5
200,96,3
112,35,6
92,285,0
99,284,0
225,128,2
252,127,3
235,131,2
275,22,5
154,185,1
238,138,2
236,110,3
212,60,4
94,43,6
208,99,3
205,129,2
278,30,5
260,130,3
236,18,5
176,189,1
220,63,4
239,152,2
251,115,3
227,96,3
242,159,2
273,91,4
230,103,3
204,25,5
237,136,2
82,284,0
190,129,2
208,128,2
184,192,1
239,60,4
254,123,3
242,67,4
252,70,4
189,216,1
231,141,2
91,44,6
78,293,0
187,200,1
117,39,6
73,61,6
250,70,4
159,189,1
193,128,2
97,290,0
241,148,2
210,96,3
80,51,6
99,47,6
100,297,0
193,212,1
252,16,5
178,186,1
222,60,4
106,37,6
192,125,2
265,85,4
227,126,2
76,60,6
232,100,3
80,54,6
206,22,5
191,212,1
232,17,5
245,110,3
209,29,5
260,19,5
256,120,3
216,62,4
188,134,2
244,64,4
100,39,6
273,29,5
110,42,6
75,57,6
257,74,4
245,18,5
97,282,0
80,290,0
207,97,3
238,149,2
189,197,1
99,286,0
253,113,3
96,48,6
224,65,4
237,158,2
255,117,3
238,66,4
161,186,1
235,16,5
108,42,6
243,111,3
219,61,4
265,77,4
264,15,5
91,284,0
267,81,4
215,100,3
101,303,0
246,69,4
243,19,5
234,13,5
183,190,1
235,143,2
227,64,4
200,99,3
112,38,6
99,287,0
275,25,5
68,60,6
237,104,3
259,70,4
211,26,5
212,63,4
82,286,0
89,285,0
230,22,5
191,193,1
219,96,3
265,23,5
101,45,6
249,68,4
187,211,1
103,37,6
262,137,3
198,100,3
222,125,2
239,155,2
217,96,3
87,51,6
274,23,5
227,16,5
204,28,5
237,139,2
210,64,4
259,16,5
211,61,4
230,23,5
190,132,2
272,85,4
65,61,6
213,22,5
223,25,5
202,96,3
199,126,2
101,284,0
267,19,5
277,22,5
91,47,6
233,65,4
219,126,2
87,290,0
262,80,4
97,293,0
241,151,2
210,99,3
221,130,2
269,79,4
253,124,3
149,190,1
271,24,5
241,68,4
264,75,4
99,50,6
252,19,5
178,189,1
185,188,1
108,44,6
67,57,6
168,187,1
232,103,3
229,133,2
206,25,5
225,21,5
232,20,5
91,286,0
98,285,0
251,16,5
256,123,3
247,117,3
216,65,4
100,42,6
235,111,3
75,60,6
241,14,5
93,44,6
80,293,0
207,100,3
238,152,2
189,200,1
225,59,4
226,96,3
259,81,4
82,50,6
96,51,6
255,120,3
235,19,5
161,189,1
168,188,1
95,307,0
101,47,6
267,84,4
102,297,0
276,28,5
258,128,3
81,285,0
234,16,5
183,193,1
235,146,2
196,95,3
93,45,6
224,97,3
270,92,4
237,107,3
264,140,3
211,29,5
102,39,6
186,201,1
96,290,0
209,96,3
191,196,1
216,129,2
72,62,6
187,214,1
240,149,2
262,140,3
98,48,6
217,99,3
224,132,2
93,284,0
231,101,3
260,125,3
272,88,4
248,69,4
231,18,5
236,13,5
185,190,1
213,25,5
79,290,0
261,79,4
188,197,1
199,129,2
101,287,0
240,150,2
91,50,6
74,58,6
114,38,6
252,114,3
258,17,5
254,118,3
269,82,4
97,296,0
242,62,4
271,27,5
189,211,1
253,127,3
264,78,4
192,218,1
185,191,1
266,82,4
187,195,1
89,51,6
67,60,6
232,106,3
250,65,4
229,136,2
233,14,5
239,139,2
234,110,3
182,129,2
263,75,4
98,288,0
232,23,5
201,125,2
208,124,2
100,292,0
213,98,3
276,30,5
258,130,3
222,21,5
99,301,0
253,73,4
232,144,2
241,17,5
190,194,1
235,148,2
266,83,4
225,62,4
238,155,2
109,39,6
226,99,3
191,207,1
233,132,2
226,16,5
186,125,2
209,24,5
216,97,3
263,21,5
273,24,5
267,87,4
102,300,0
247,66,4
243,68,4
276,31,5
177,185,1
258,131,3
100,284,0
217,27,5
196,98,3
69,57,6
192,199,1
224,100,3
95,52,6
255,69,4
234,140,2
208,62,4
187,133,2
218,65,4
102,42,6
101,298,0
228,105,3
243,14,5
187,217,1
220,26,5
199,97,3
261,81,4
268,80,4
240,152,2
206,130,2
182,194,1
200,94,3
252,125,3
275,20,5
97,307,0
236,108,3
76,295,0
208,97,3
231,104,3
278,28,5
78,52,6
260,128,3
272,91,4
248,72,4
231,21,5
236,16,5
198,95,3
220,61,4
251,113,3
87,46,6
104,38,6
98,299,0
225,127,2
242,157,2
239,107,3
230,101,3
236,137,2
203,26,5
74,61,6
210,59,4
81,51,6
208,126,2
258,20,5
254,121,3
242,65,4
172,184,1
189,214,1
99,303,0
200,124,2
266,85,4
78,291,0
187,198,1
250,68,4
159,187,1
193,126,2
233,17,5
241,112,3
182,132,2
80,49,6
201,128,2
274,88,4
190,206,1
100,295,0
83,56,6
265,132,3
222,24,5
191,126,2
267,15,5
225,65,4
96,304,0
191,210,1
245,108,3
193,127,2
209,27,5
250,14,5
260,17,5
223,133,2
259,125,3
273,27,5
235,106,3
247,69,4
257,72,4
184,128,2
96,46,6
76,59,6
192,202,1
235,14,5
96,305,0
243,109,3
219,59,4
255,72,4
91,282,0
210,124,2
208,65,4
249,120,3
215,98,3
85,53,6
244,63,4
188,211,1
181,184,1
101,301,0
263,137,3
243,17,5
257,18,5
262,13,5
268,83,4
227,62,4
111,39,6
225,129,2
238,139,2
212,61,4
219,60,4
265,21,5
231,107,3
249,66,4
205,130,2
228,137,2
260,131,3
278,31,5
233,111,3
181,130,2
78,55,6
200,126,2
102,284,0
207,125,2
85,292,0
198,98,3
212,99,3
227,63,4
217,94,3
87,49,6
164,184,1
98,302,0
242,160,2
166,188,1
236,140,2
259,14,5
210,62,4
241,114,3
189,133,2
82,285,0
113,35,6
215,128,2
254,124,3
242,68,4
249,67,4
189,217,1
188,192,1
267,17,5
78,294,0
187,201,1
117,40,6
257,132,3
230,133,2
262,127,3
233,20,5
193,129,2
259,15,5
219,124,2
87,288,0
241,115,3
229,59,4
80,52,6
99,48,6
190,209,1
100,298,0
149,188,1
242,14,5
175,183,1
252,17,5
226,59,4
106,38,6
89,46,6
217,124,2
227,127,2
115,41,6
232,101,3
96,307,0
191,213,1
262,73,4
250,17,5
98,283,0
260,20,5
256,121,3
87,289,0
222,99,3
234,62,4
244,65,4
100,40,6
259,128,3
235,109,3
202,124,2
80,291,0
207,98,3
238,150,2
189,198,1
272,21,5
271,92,4
77,53,6
96,49,6
108,43,6
192,205,1
158,183,1
235,17,5
161,187,1
168,186,1
243,112,3
219,62,4
103,39,6
210,127,2
205,98,3
256,122,3
102,295,0
85,56,6
188,214,1
246,70,4
234,14,5
183,191,1
217,62,4
268,86,4
227,65,4
111,42,6
224,95,3
270,90,4
232,131,2
237,105,3
201,24,5
234,135,2
211,27,5
77,292,0
187,128,2
82,287,0
89,286,0
96,288,0
103,287,0
191,194,1
186,199,1
209,94,3
261,125,3
151,186,1
249,69,4
256,68,4
105,44,6
260,134,3
187,212,1
240,113,3
181,133,2
262,138,3
68,56,6
217,97,3
224,96,3
87,52,6
98,305,0
236,143,2
93,282,0
210,65,4
248,116,3
259,17,5
266,16,5
236,60,4
96,289,0
190,211,1
254,127,3
272,86,4
175,185,1
260,80,4
213,23,5
79,288,0
261,77,4
220,22,5
188,195,1
167,183,1
242,109,3
252,112,3
219,127,2
107,41,6
84,53,6
97,294,0
80,55,6
271,25,5
100,301,0
149,191,1
254,73,4
264,76,4
175,186,1
192,216,1
185,189,1
242,17,5
214,99,3
250,112,3
89,49,6
203,22,5
229,134,2
262,76,4
