imagecol,imagerow,cluster.init
76,149,3
96,93,4
23,205,2
116,31,6
125,25,6
84,38,6
64,298,0
43,194,2
136,20,6
68,226,1
104,131,3
55,158,3
79,220,1
88,93,4
100,57,5
51,84,5
84,102,4
43,307,0
156,30,5
71,176,2
152,39,5
74,101,4
126,45,5
116,76,4
123,75,4
86,65,5
107,120,3
78,288,0
47,61,6
91,165,2
135,39,5
23,329,0
30,328,0
103,129,3
58,55,6
34,323,0
67,49,6
42,242,1
29,257,1
45,129,4
38,251,1
54,123,4
102,84,4
38,168,3
82,42,6
151,58,4
87,142,3
50,132,4
87,59,5
34,177,3
74,74,5
66,297,0
58,119,4
86,38,6
93,37,6
46,58,6
75,291,0
45,193,2
95,32,6
138,19,6
49,87,5
73,112,4
57,157,3
54,187,2
33,259,1
81,220,1
90,93,4
60,82,5
53,83,5
45,306,0
52,305,0
141,61,4
65,182,2
42,253,1
90,214,1
72,46,6
90,131,3
77,146,3
154,38,5
41,66,6
65,295,0
125,74,4
60,229,1
76,101,4
109,119,3
137,38,5
134,68,4
61,159,3
72,110,4
60,55,6
49,308,0
32,257,1
138,64,4
145,63,4
36,323,0
125,21,6
69,49,6
44,242,1
28,204,2
47,250,1
56,123,4
40,168,3
24,213,2
55,237,1
67,117,4
64,231,1
39,64,6
60,119,4
124,72,4
51,163,3
22,331,0
104,30,6
140,19,6
96,62,5
39,312,0
56,187,2
75,66,5
35,259,1
111,55,5
92,213,1
99,212,1
108,85,4
71,75,5
92,130,3
63,298,0
79,145,3
120,49,5
79,62,5
71,285,0
88,139,3
67,294,0
124,45,5
131,44,5
84,65,5
46,190,2
87,94,4
118,118,3
87,221,1
59,84,5
34,256,1
98,89,4
71,48,6
78,47,6
147,63,4
110,53,5
127,21,6
30,204,2
70,221,1
66,230,1
75,103,4
82,102,4
66,147,3
37,315,0
50,192,2
75,224,1
57,56,6
115,121,3
126,72,4
62,156,3
33,324,0
106,30,6
62,73,5
54,296,0
41,311,0
117,24,6
86,219,1
58,82,5
50,305,0
110,26,6
61,111,4
82,166,2
48,126,4
126,19,6
29,201,2
101,212,1
73,75,5
94,130,3
81,62,5
73,285,0
133,43,5
130,73,4
65,228,1
81,100,4
21,333,0
28,332,0
142,37,5
80,100,4
68,174,2
55,189,2
80,221,1
80,138,3
40,247,1
100,88,4
72,170,2
49,241,1
36,256,1
52,128,4
112,52,5
109,82,4
36,173,3
55,302,0
45,250,1
48,54,6
72,283,0
100,35,6
44,84,5
20,331,0
149,9,6
68,230,1
68,147,3
22,264,1
52,192,2
119,115,3
145,18,6
64,156,3
88,218,1
56,296,0
39,245,1
43,311,0
59,303,0
116,54,5
113,84,4
79,44,6
63,110,4
51,126,4
148,60,4
84,144,3
128,18,6
31,201,2
99,54,5
43,82,5
67,227,1
74,226,1
83,99,4
95,63,5
30,332,0
116,118,3
144,37,5
103,50,5
151,36,5
66,182,2
78,63,5
102,88,4
70,286,0
26,209,2
86,133,3
93,132,3
83,163,2
42,66,6
102,209,1
102,126,3
50,53,6
62,235,1
122,77,4
58,161,3
29,329,0
77,290,0
102,35,6
151,9,6
111,29,6
154,16,6
147,18,6
66,72,5
41,244,1
82,65,5
90,218,1
72,50,6
90,135,3
53,125,4
118,54,5
134,46,5
81,44,6
40,199,2
52,163,3
138,42,5
52,80,5
57,180,2
101,54,5
28,265,1
85,99,4
125,116,3
69,144,3
53,189,2
153,35,5
72,152,3
32,261,1
65,70,5
96,214,1
105,87,4
51,307,0
154,61,4
117,51,5
134,19,6
92,161,2
37,202,2
85,163,2
104,125,3
52,53,6
28,321,0
35,320,0
124,76,4
84,96,4
68,46,6
133,70,4
140,69,4
44,314,0
31,329,0
117,115,3
124,114,3
113,28,6
120,27,6
23,210,2
124,23,6
99,216,1
43,244,1
59,236,1
27,206,2
67,223,1
68,110,4
55,125,4
39,170,3
88,60,5
58,49,6
34,317,0
104,53,5
88,98,4
140,42,5
103,32,6
78,142,3
75,172,2
30,265,1
155,13,6
87,219,1
87,136,3
74,151,3
111,78,4
74,68,5
66,291,0
79,168,2
123,42,5
120,72,4
98,214,1
107,87,4
91,132,3
62,300,0
119,51,5
126,50,5
94,161,2
106,125,3
33,253,1
93,57,5
77,102,4
70,45,6
139,61,4
102,51,5
75,145,3
29,262,1
142,68,4
126,114,3
74,41,6
25,209,2
46,243,1
110,76,4
50,309,0
155,58,4
52,159,3
42,190,2
126,23,6
36,204,2
101,216,1
61,236,1
70,109,4
101,133,3
54,154,3
61,153,3
48,168,3
93,159,2
69,223,1
48,85,5
40,308,0
57,162,3
97,59,5
60,49,6
50,80,5
65,232,1
81,104,4
65,149,3
36,317,0
106,53,5
149,40,5
68,178,2
158,34,5
53,298,0
80,142,3
85,159,2
89,136,3
44,62,6
49,245,1
76,68,5
39,58,6
100,213,1
49,162,3
68,291,0
51,240,1
60,113,4
109,86,4
100,130,3
51,157,3
109,124,3
47,187,2
96,56,5
129,75,4
27,334,0
109,33,6
67,175,2
35,253,1
44,126,4
141,39,5
148,38,5
31,262,1
39,249,1
153,62,4
67,288,0
92,33,6
131,38,5
51,130,4
135,21,6
88,42,6
44,190,2
63,152,3
144,15,6
95,158,2
87,215,1
59,78,5
34,250,1
148,11,6
108,52,5
71,42,6
92,97,4
147,57,4
83,141,3
91,211,1
30,198,2
160,34,5
119,47,5
41,192,2
66,224,1
106,121,3
50,186,2
94,60,5
115,115,3
102,130,3
86,92,4
111,124,3
59,51,6
66,50,6
135,66,4
139,43,5
98,56,5
95,86,4
42,318,0
115,24,6
75,44,6
150,37,5
37,169,3
122,119,3
111,33,6
21,214,2
69,175,2
49,133,4
33,178,3
54,233,1
48,247,1
38,195,2
122,28,6
82,69,5
45,59,6
50,242,1
57,241,1
66,114,4
50,159,3
94,33,6
46,168,3
146,14,6
32,322,0
65,48,6
89,215,1
117,29,6
61,78,5
68,77,5
36,250,1
52,122,4
76,147,3
80,41,6
20,212,2
85,141,3
93,211,1
65,74,5
72,73,5
64,296,0
130,40,5
81,67,5
25,329,0
73,290,0
43,192,2
136,18,6
68,224,1
55,156,3
52,186,2
39,201,2
80,105,4
64,150,3
72,220,1
100,55,5
51,82,5
84,100,4
68,50,6
146,59,4
116,48,5
27,267,1
124,118,3
152,37,5
23,214,2
35,178,3
56,233,1
123,73,4
59,157,3
107,118,3
133,21,6
47,59,6
91,163,2
68,114,4
132,67,4
30,326,0
103,127,3
34,321,0
26,335,0
104,57,5
67,47,6
47,307,0
136,63,4
43,316,0
38,166,3
119,29,6
151,56,4
87,140,3
22,212,2
62,229,1
120,76,4
86,36,6
83,66,5
75,289,0
58,238,1
67,111,4
98,135,3
122,71,4
58,155,3
132,40,5
139,39,5
102,29,6
107,129,3
54,185,2
143,35,5
147,12,6
33,257,1
81,218,1
65,180,2
26,259,1
42,251,1
155,36,5
99,85,4
106,84,4
29,266,1
77,144,3
74,174,2
50,238,1
118,48,5
126,118,3
38,177,3
86,138,3
41,64,6
46,247,1
110,80,4
65,293,0
90,38,6
122,44,5
138,36,5
142,19,6
134,66,4
61,157,3
93,163,2
70,151,3
118,112,3
70,68,5
78,221,1
94,93,4
57,83,5
49,306,0
32,255,1
145,61,4
106,57,5
94,214,1
69,47,6
66,77,5
154,55,4
28,202,2
121,28,6
56,121,4
40,166,3
37,196,2
24,211,2
55,235,1
89,140,3
64,229,1
51,244,1
113,119,3
51,161,3
141,17,6
85,66,5
60,238,1
60,155,3
39,310,0
105,54,5
48,304,0
108,83,4
35,174,3
80,165,2
44,251,1
157,36,5
44,168,3
56,49,6
43,64,6
131,42,5
121,73,4
128,72,4
19,332,0
112,117,3
52,58,6
140,36,5
28,326,0
144,19,6
153,13,6
112,26,6
34,254,1
50,126,4
34,171,3
123,119,3
115,55,5
147,61,4
43,128,4
59,120,4
107,81,4
83,145,3
127,19,6
87,39,6
156,55,4
92,139,3
30,202,2
123,28,6
79,71,5
91,35,6
66,228,1
82,100,4
63,175,2
50,190,2
75,222,1
115,119,3
126,70,4
62,154,3
59,184,2
143,17,6
77,223,1
71,148,3
86,217,1
95,90,4
58,80,5
50,303,0
57,302,0
75,48,6
107,54,5
114,53,5
82,164,2
159,35,5
94,128,3
78,173,2
122,26,6
97,136,3
63,231,1
70,230,1
97,53,5
130,71,4
65,226,1
81,98,4
101,36,6
54,57,6
142,35,5
93,62,5
66,156,3
114,117,3
77,107,4
110,126,3
65,52,6
40,245,1
54,305,0
41,320,0
114,26,6
24,207,2
72,168,2
74,46,6
49,239,1
36,254,1
52,126,4
36,171,3
33,201,2
81,162,2
61,120,4
45,165,3
85,62,5
89,39,6
29,210,2
77,171,2
53,235,1
69,107,4
45,82,5
81,71,5
51,60,6
25,333,0
65,116,4
129,69,4
56,181,2
27,328,0
146,37,5
93,35,6
109,27,6
68,145,3
52,190,2
145,16,6
56,84,5
61,184,2
154,10,6
64,71,5
88,216,1
104,88,4
88,133,3
116,52,5
113,82,4
148,58,4
51,124,4
84,142,3
125,46,5
117,78,4
76,283,0
129,42,5
72,292,0
55,179,2
132,71,4
30,330,0
116,116,3
51,188,2
47,311,0
143,66,4
96,87,4
103,86,4
83,44,6
152,60,4
125,19,6
26,207,2
132,18,6
83,161,2
63,119,4
35,201,2
128,27,6
62,233,1
47,165,3
47,82,5
71,227,1
122,75,4
42,312,0
58,159,3
102,33,6
120,118,3
35,314,0
131,69,4
67,153,3
111,27,6
46,308,0
103,59,5
78,169,2
82,146,3
122,22,6
82,63,5
90,216,1
106,88,4
42,172,3
90,133,3
87,163,2
53,123,4
34,198,2
118,52,5
115,82,4
78,72,5
99,127,3
70,295,0
86,142,3
127,46,5
86,59,5
63,47,6
138,40,5
74,291,0
57,178,2
85,97,4
66,172,2
94,91,4
70,72,5
45,244,1
54,117,4
32,259,1
72,67,5
105,85,4
77,167,2
41,253,1
57,125,4
154,59,4
117,49,5
41,170,3
134,17,6
85,44,6
37,200,2
53,51,6
56,163,3
49,81,5
48,195,2
68,44,6
141,21,6
25,266,1
73,227,1
89,99,4
73,144,3
44,312,0
60,159,3
150,15,6
60,76,5
64,53,6
84,221,1
52,299,0
69,153,3
61,293,0
48,308,0
124,21,6
121,51,5
27,204,2
68,108,4
89,163,2
108,125,3
55,123,4
36,198,2
101,127,3
79,102,4
56,53,6
104,51,5
72,104,4
91,66,5
88,96,4
112,121,3
108,34,6
140,40,5
137,70,4
103,30,6
100,60,5
28,330,0
121,115,3
149,34,5
68,172,2
111,76,4
35,62,6
79,166,2
47,244,1
107,85,4
91,130,3
98,129,3
88,160,2
44,56,6
87,43,6
43,253,1
156,59,4
116,79,4
43,170,3
100,124,3
92,60,5
55,51,6
98,38,6
63,179,2
34,326,0
100,33,6
107,32,6
75,143,3
63,82,5
126,112,3
152,15,6
71,69,5
63,292,0
46,241,1
95,215,1
77,47,6
95,132,3
155,56,4
58,122,4
126,21,6
123,51,5
86,41,6
74,287,0
135,15,6
45,196,2
93,157,2
53,183,2
57,160,3
97,57,5
94,87,4
57,77,5
65,230,1
81,102,4
49,300,0
65,147,3
62,177,2
106,51,5
90,96,4
114,121,3
74,141,3
58,186,2
139,70,4
158,32,5
102,60,5
78,41,6
38,61,6
150,64,4
62,290,0
89,134,3
130,22,6
74,50,6
33,205,2
81,166,2
85,60,5
45,169,3
42,199,2
90,160,2
109,122,3
89,43,6
45,86,5
133,64,4
54,163,3
57,50,6
33,318,0
40,317,0
129,73,4
27,332,0
109,31,6
141,37,5
138,67,4
19,213,2
39,247,1
55,119,4
129,20,6
73,69,5
80,68,5
43,58,6
48,241,1
64,113,4
51,128,4
48,158,3
32,203,2
97,215,1
125,50,5
60,122,4
44,188,2
134,44,5
76,287,0
47,196,2
136,45,5
140,22,6
24,335,0
148,9,6
145,39,5
108,50,5
92,95,4
64,177,2
83,139,3
51,192,2
76,141,3
79,148,3
160,32,5
119,45,5
79,65,5
103,90,4
55,296,0
71,288,0
84,165,2
96,212,1
112,84,4
64,290,0
96,129,3
92,42,6
124,48,5
100,29,6
111,122,3
47,86,5
135,64,4
98,54,5
75,42,6
144,58,4
91,93,4
122,117,3
111,31,6
118,30,6
67,74,5
71,51,6
59,297,0
120,25,6
79,38,6
91,220,1
78,167,2
38,193,2
42,170,3
82,67,5
63,225,1
70,224,1
66,112,4
50,157,3
131,20,6
34,202,2
75,106,4
99,131,3
59,151,3
53,165,3
74,220,1
46,83,5
115,124,3
63,51,6
95,57,5
65,46,6
86,101,4
41,314,0
66,176,2
73,175,2
110,29,6
85,222,1
58,295,0
37,178,3
85,139,3
72,71,5
42,60,6
49,59,6
54,242,1
118,75,4
81,65,5
25,327,0
73,288,0
65,110,4
105,127,3
21,336,0
53,55,6
52,184,2
29,323,0
77,284,0
68,48,6
33,251,1
40,250,1
49,123,4
153,56,4
44,316,0
27,265,1
65,174,2
45,132,4
69,74,5
88,36,6
61,297,0
117,72,4
81,38,6
41,58,6
133,19,6
44,87,5
68,112,4
52,157,3
49,187,2
142,13,6
28,259,1
76,220,1
104,55,5
48,83,5
55,82,5
88,100,4
47,305,0
113,49,5
121,119,3
43,314,0
149,38,5
156,37,5
51,301,0
22,210,2
120,74,4
83,64,5
67,109,4
88,164,2
39,191,2
132,38,5
139,37,5
107,127,3
135,46,5
23,336,0
55,55,6
140,63,4
103,53,5
31,323,0
120,21,6
155,34,5
23,204,2
42,166,3
116,30,6
74,172,2
148,36,5
126,116,3
26,212,2
38,175,3
86,136,3
59,230,1
46,245,1
62,117,4
110,78,4
46,162,3
90,36,6
87,66,5
50,56,6
122,42,5
71,111,4
119,72,4
74,285,0
70,149,3
151,12,6
85,218,1
57,81,5
106,55,5
94,212,1
69,45,6
66,75,5
74,145,3
81,144,3
115,49,5
150,62,4
38,65,6
37,194,2
77,70,5
62,294,0
69,293,0
126,44,5
48,189,2
141,15,6
25,260,1
60,153,3
29,256,1
77,217,1
93,89,4
142,62,4
105,52,5
48,302,0
73,47,6
32,264,1
125,28,6
44,249,1
157,34,5
44,166,3
76,172,2
40,175,3
61,230,1
43,62,6
121,71,4
128,70,4
138,18,6
89,66,5
52,56,6
73,111,4
28,324,0
101,30,6
153,11,6
109,54,5
39,319,0
117,27,6
68,75,5
92,137,3
79,69,5
71,292,0
40,65,6
125,73,4
91,33,6
