imagecol,imagerow,cluster.init
124,190,1
234,67,4
241,66,4
295,147,4
148,132,2
144,45,5
192,126,2
153,39,5
245,145,2
261,17,5
103,44,6
273,157,3
205,20,5
285,121,4
232,136,2
249,166,2
241,9,5
42,74,6
196,222,1
103,292,0
209,99,3
261,130,3
35,76,6
86,44,6
228,62,4
160,185,1
175,35,5
281,106,4
248,121,3
249,196,2
184,29,5
106,313,0
192,99,3
127,192,1
143,43,5
227,17,5
63,276,0
297,65,5
195,190,1
211,62,4
252,117,3
107,46,6
70,57,6
196,203,1
264,81,4
231,13,5
284,56,5
175,99,3
81,52,6
34,73,6
195,220,1
90,46,6
196,233,1
106,294,0
272,29,5
190,247,1
186,94,3
244,111,3
146,135,2
214,96,3
211,126,2
247,118,3
126,35,6
191,260,1
214,13,5
174,33,5
85,273,0
102,303,0
256,75,4
158,99,3
187,269,1
224,103,3
243,149,2
101,48,6
126,190,1
60,61,6
243,66,4
194,126,2
284,199,3
280,46,5
195,201,1
238,105,3
179,184,1
179,101,3
266,24,5
283,54,5
174,97,3
278,164,3
251,165,2
267,37,5
191,65,4
105,291,0
130,36,6
290,128,4
44,74,6
162,42,5
218,98,3
230,61,4
291,141,4
84,270,0
145,133,2
266,137,3
89,275,0
255,10,5
272,40,5
190,258,1
61,55,6
284,180,3
130,191,1
251,195,2
278,194,3
177,35,5
295,69,5
279,114,4
105,321,0
166,180,1
145,42,5
109,45,6
245,160,2
257,124,3
247,155,2
113,191,1
197,24,5
263,27,5
307,77,5
302,73,5
149,180,1
233,133,2
266,35,5
193,33,5
287,131,4
267,131,3
92,45,6
43,72,6
234,63,4
245,14,5
88,272,0
246,110,3
270,139,3
290,139,4
135,33,6
198,233,1
265,73,4
185,124,2
249,118,3
277,37,5
107,310,0
200,95,3
135,188,1
189,269,1
217,63,4
71,272,0
58,287,0
212,59,4
270,82,4
67,281,0
168,124,2
282,46,5
192,227,1
273,90,4
240,105,3
237,135,2
123,36,6
268,24,5
285,54,5
252,69,4
269,37,5
171,40,5
233,61,4
107,291,0
217,127,2
132,36,6
180,34,5
188,187,1
108,304,0
204,59,4
192,257,1
232,61,4
293,141,4
147,133,2
188,266,1
235,69,4
269,150,3
232,99,3
66,62,6
225,17,5
203,97,3
75,56,6
147,42,5
171,104,3
111,45,6
276,153,3
199,23,5
180,181,1
159,43,5
180,98,3
115,191,1
208,17,5
192,238,1
312,84,5
192,62,4
280,174,3
122,40,6
247,189,2
268,35,5
45,71,6
271,42,5
154,104,3
219,95,3
272,138,3
292,138,4
94,45,6
101,44,6
236,63,4
219,12,5
163,181,1
90,272,0
163,98,3
187,123,2
248,203,2
122,195,1
58,61,6
65,60,6
288,123,4
202,95,3
117,41,6
146,181,1
73,272,0
60,287,0
247,170,2
110,43,6
193,214,1
275,89,4
276,164,3
194,227,1
287,53,5
304,83,5
311,82,5
278,97,4
239,135,2
185,95,3
49,73,6
242,142,2
251,15,5
197,235,1
279,110,4
290,61,5
247,200,2
173,40,5
93,43,6
193,244,1
255,119,3
272,149,3
182,34,5
300,68,5
267,83,4
247,151,2
134,190,1
282,193,3
234,15,5
193,195,1
136,185,1
156,40,5
218,61,4
120,43,6
238,11,5
197,216,1
198,229,1
88,50,6
291,55,5
189,180,1
32,78,6
161,43,5
258,70,4
193,225,1
182,98,3
201,60,4
242,115,3
270,34,5
261,78,4
278,108,4
221,94,3
282,174,3
133,33,6
128,185,1
47,71,6
56,283,0
273,42,5
92,271,0
156,104,3
153,134,2
103,315,0
274,138,3
294,138,4
241,153,2
71,50,6
172,180,1
124,194,1
144,43,5
241,70,4
165,98,3
95,279,0
133,188,1
67,59,6
234,109,3
153,43,5
201,124,2
262,28,5
75,271,0
119,41,6
264,29,5
103,296,0
261,134,3
268,133,3
184,124,2
245,179,2
225,96,3
309,90,5
143,138,2
155,101,3
244,142,2
253,15,5
102,41,6
281,110,4
228,104,3
249,200,2
184,33,5
240,151,2
256,23,5
240,68,4
143,47,5
269,83,4
208,96,3
205,126,2
65,275,0
236,15,5
195,28,5
220,60,4
176,103,3
111,196,1
204,22,5
188,67,4
231,138,2
240,11,5
41,76,6
191,179,1
174,128,2
191,96,3
90,50,6
50,70,6
296,62,5
203,60,4
159,103,3
244,115,3
280,107,4
218,129,2
58,57,6
99,44,6
174,37,5
186,260,1
283,115,4
183,31,5
73,50,6
142,186,1
193,210,1
243,70,4
62,278,0
69,277,0
97,279,0
82,44,6
69,59,6
195,205,1
78,271,0
236,109,3
210,123,2
181,183,1
174,101,3
181,100,3
171,131,2
279,175,3
130,34,6
292,52,5
193,64,4
276,97,4
191,190,1
195,235,1
145,137,2
266,141,3
279,43,5
190,262,1
227,96,3
230,103,3
157,101,3
284,184,3
154,131,2
258,22,5
242,67,4
96,276,0
250,162,2
72,48,6
101,281,0
279,156,3
193,128,2
246,171,2
154,40,5
307,75,5
210,96,3
113,195,1
222,60,4
47,67,6
250,192,2
206,22,5
56,61,6
129,38,6
43,76,6
275,33,5
246,201,2
290,143,4
270,143,3
108,42,6
52,70,6
298,62,5
140,48,5
254,12,5
161,103,3
265,77,4
282,107,4
249,122,3
246,152,2
246,69,4
100,278,0
285,115,4
200,99,3
112,38,6
286,128,4
212,63,4
144,186,1
151,185,1
127,31,6
306,79,5
112,193,1
87,51,6
155,180,1
309,86,5
237,139,2
241,116,3
180,129,2
148,182,1
91,47,6
127,186,1
233,65,4
219,126,2
262,80,4
269,79,4
196,197,1
253,124,3
264,75,4
281,43,5
301,80,5
232,103,3
229,133,2
74,47,6
260,22,5
216,65,4
235,111,3
167,125,2
241,14,5
163,38,5
106,288,0
187,184,1
191,254,1
102,297,0
208,21,5
215,20,5
199,65,4
187,263,1
196,95,3
224,97,3
54,287,0
99,319,0
216,129,2
283,186,3
248,201,2
63,281,0
280,40,5
163,102,3
182,65,4
248,152,2
231,101,3
78,49,6
248,69,4
194,29,5
102,278,0
288,127,4
114,38,6
186,61,4
291,135,4
110,47,6
121,191,1
82,270,0
106,299,0
186,182,1
248,182,2
114,193,1
207,19,5
311,86,5
239,139,2
185,99,3
182,129,2
242,146,2
57,58,6
96,272,0
271,140,3
146,49,5
109,39,6
272,153,3
162,100,3
186,125,2
247,149,2
263,21,5
300,72,5
267,87,4
284,117,4
68,278,0
247,66,4
258,131,3
275,161,3
165,129,2
191,32,5
303,80,5
287,125,4
234,140,2
218,65,4
288,138,4
72,274,0
169,125,2
243,14,5
37,80,6
165,38,5
291,146,4
238,136,2
189,184,1
247,9,5
193,229,1
201,64,4
48,75,6
294,67,5
189,263,1
198,95,3
278,112,4
251,113,3
225,127,2
185,27,5
56,287,0
210,59,4
254,121,3
172,184,1
230,9,5
181,36,5
282,40,5
299,70,5
165,102,3
172,101,3
266,85,4
277,150,3
250,68,4
233,17,5
104,277,0
241,112,3
80,49,6
269,31,5
107,285,0
281,171,3
217,121,2
132,30,6
164,36,5
188,181,1
108,298,0
245,108,3
293,135,4
188,98,3
277,180,3
128,39,6
123,191,1
216,17,5
257,72,4
104,307,0
200,62,4
269,144,3
184,128,2
136,26,6
96,46,6
59,57,6
192,202,1
156,127,2
244,146,2
244,63,4
98,272,0
171,98,3
273,140,3
111,39,6
237,102,3
164,100,3
248,167,2
79,46,6
265,21,5
305,79,5
249,66,4
260,131,3
277,161,3
200,126,2
207,125,2
122,34,6
227,63,4
217,94,3
289,125,4
236,140,2
192,183,1
276,177,3
99,315,0
54,65,6
248,197,2
232,66,4
293,146,4
63,59,6
240,136,2
50,74,6
183,126,2
259,15,5
276,45,5
99,48,6
59,68,6
187,26,5
175,183,1
252,17,5
227,127,2
244,157,2
283,119,4
115,41,6
247,164,2
190,34,5
180,65,4
98,283,0
256,121,3
259,128,3
276,158,3
166,126,2
33,74,6
304,77,5
207,98,3
82,48,6
271,92,4
158,183,1
288,60,5
78,275,0
243,112,3
219,62,4
210,127,2
134,29,6
247,194,2
191,243,1
53,63,6
162,179,1
194,251,1
190,98,3
187,128,2
191,194,1
105,44,6
134,184,1
218,17,5
193,189,1
202,62,4
68,56,6
194,202,1
57,284,0
64,283,0
272,86,4
173,98,3
72,52,6
284,50,5
141,188,1
104,292,0
239,102,3
185,62,4
275,94,4
279,160,3
242,109,3
81,46,6
124,33,6
194,232,1
270,28,5
254,73,4
282,168,3
170,37,5
133,27,6
294,132,4
250,196,2
194,183,1
101,315,0
124,188,1
295,145,4
148,130,2
279,190,3
222,19,5
275,37,5
190,192,1
206,64,4
282,198,3
245,143,2
261,15,5
278,45,5
273,155,3
226,135,2
177,183,1
205,18,5
149,46,5
257,24,5
100,282,0
285,119,4
198,20,5
249,164,2
189,64,4
201,27,5
103,290,0
250,177,2
216,96,3
121,36,6
261,128,3
278,158,3
35,74,6
267,31,5
228,60,4
289,140,4
246,186,2
160,183,1
112,197,1
307,90,5
212,22,5
153,101,3
281,104,4
100,312,0
128,190,1
249,194,2
293,68,5
92,276,0
192,97,3
55,63,6
164,179,1
143,41,5
252,115,3
107,44,6
51,72,6
196,201,1
264,79,4
200,122,2
245,154,2
261,26,5
245,71,4
75,276,0
231,132,2
274,86,4
213,99,3
285,130,4
265,130,3
172,128,2
90,44,6
225,63,4
277,94,4
79,272,0
244,109,3
176,123,2
211,124,2
126,33,6
191,258,1
289,58,5
102,301,0
172,37,5
135,27,6
187,267,1
196,99,3
224,101,3
224,18,5
301,65,5
208,63,4
69,271,0
192,25,5
63,285,0
268,81,4
280,44,5
195,199,1
297,74,5
271,88,4
179,182,1
196,212,1
162,131,2
179,99,3
283,52,5
231,105,3
228,135,2
174,95,3
38,73,6
191,63,4
102,282,0
162,40,5
218,96,3
208,127,2
215,126,2
196,242,1
89,273,0
106,303,0
186,186,1
190,256,1
260,75,4
171,34,5
272,38,5
284,178,3
130,189,1
251,193,2
102,312,0
186,265,1
195,97,3
105,319,0
57,62,6
223,16,5
145,40,5
94,276,0
191,127,2
198,126,2
66,56,6
284,46,5
109,43,6
162,104,3
169,103,3
263,25,5
197,22,5
178,180,1
247,70,4
181,67,4
178,97,3
202,122,2
275,165,3
77,51,6
303,84,5
266,33,5
193,31,5
287,129,4
267,129,3
278,173,3
250,16,5
129,32,6
234,61,4
88,270,0
105,300,0
152,103,3
142,134,2
270,137,3
280,168,3
290,137,4
39,79,6
185,122,2
255,19,5
251,204,2
189,267,1
198,99,3
210,63,4
245,169,2
299,74,5
306,73,5
273,88,4
153,180,1
230,134,2
164,131,2
198,212,1
237,133,2
160,44,5
285,52,5
302,82,5
266,127,3
40,73,6
242,15,5
249,14,5
226,60,4
107,289,0
217,125,2
295,59,5
180,32,5
262,74,4
246,119,3
253,118,3
290,148,4
147,131,2
173,34,5
269,148,3
132,189,1
192,206,1
225,15,5
232,14,5
62,287,0
209,60,4
216,59,4
75,54,6
147,40,5
55,289,0
99,283,0
286,46,5
111,43,6
143,184,1
237,106,3
180,96,3
127,36,6
79,50,6
265,25,5
289,54,5
208,15,5
192,236,1
155,185,1
249,70,4
256,69,4
240,114,3
88,44,6
268,33,5
195,244,1
216,123,2
192,187,1
131,32,6
236,61,4
90,270,0
281,186,3
107,300,0
144,134,2
151,133,2
122,193,1
192,266,1
239,69,4
229,100,3
155,128,2
229,17,5
65,58,6
151,42,5
199,123,2
192,217,1
115,45,6
203,23,5
184,181,1
110,41,6
276,162,3
196,62,4
264,23,5
42,72,6
49,71,6
141,136,2
167,39,5
251,13,5
223,95,3
280,183,3
247,198,2
292,147,4
272,147,3
53,67,6
182,32,5
141,45,5
179,62,4
300,66,5
194,255,1
284,111,4
105,48,6
150,39,5
193,193,1
199,96,3
206,95,3
70,273,0
174,185,1
218,59,4
195,22,5
202,21,5
197,214,1
186,66,4
263,134,3
247,179,2
198,227,1
291,53,5
308,83,5
32,76,6
39,75,6
193,223,1
292,128,4
182,96,3
189,95,3
179,126,2
138,139,2
242,113,3
81,50,6
41,70,6
194,236,1
157,185,1
294,61,5
150,103,3
278,106,4
133,31,6
56,281,0
153,132,2
218,123,2
124,192,1
193,253,1
197,195,1
140,185,1
60,277,0
230,130,2
234,107,3
193,204,1
238,103,3
165,43,5
197,225,1
290,51,5
103,294,0
267,35,5
274,34,5
198,62,4
193,234,1
188,260,1
137,33,6
143,136,2
253,13,5
160,104,3
281,108,4
228,102,3
282,183,3
249,198,2
99,279,0
240,66,4
274,147,3
294,147,4
278,192,3
230,14,5
208,94,3
205,124,2
152,39,5
176,184,1
176,101,3
116,42,6
111,194,1
204,20,5
188,65,4
120,188,1
231,136,2
265,134,3
249,179,2
90,48,6
293,53,5
310,83,5
50,68,6
159,184,1
86,275,0
103,305,0
159,101,3
268,142,3
241,143,2
99,42,6
252,187,2
252,11,5
244,151,2
281,119,4
237,69,4
183,29,5
223,130,2
205,97,3
69,275,0
217,61,4
224,60,4
235,11,5
243,106,3
110,192,1
235,138,2
244,11,5
38,77,6
171,129,2
178,128,2
309,80,5
264,132,3
276,95,4
191,188,1
248,115,3
231,64,4
196,246,1
178,37,5
260,79,4
296,71,5
190,260,1
280,116,4
227,11,5
154,129,2
187,31,5
186,269,1
101,279,0
207,65,4
214,64,4
154,38,5
161,37,5
210,94,3
125,40,6
150,182,1
178,184,1
185,183,1
195,214,1
178,101,3
118,42,6
134,34,6
206,20,5
190,241,1
101,309,0
190,65,4
187,95,3
197,64,4
247,112,3
56,59,6
215,14,5
292,61,5
259,76,4
270,141,3
214,128,2
138,30,6
52,68,6
161,184,1
161,101,3
282,105,4
158,131,2
243,143,2
101,42,6
246,150,2
283,180,3
262,22,5
129,191,1
246,67,4
100,276,0
286,126,4
158,40,5
250,171,2
262,135,3
246,180,2
112,191,1
210,22,5
266,131,3
91,45,6
233,63,4
278,188,3
56,70,6
148,135,2
295,63,5
258,12,5
279,108,4
253,122,3
270,152,3
226,102,3
177,67,4
281,41,5
298,71,5
282,116,4
204,99,3
229,131,2
246,161,2
189,31,5
148,44,5
216,63,4
258,125,3
241,12,5
200,25,5
209,19,5
152,182,1
172,31,5
46,73,6
88,48,6
95,47,6
224,12,5
54,285,0
249,112,3
216,127,2
63,279,0
261,76,4
297,68,5
252,120,3
140,30,6
135,182,1
229,104,3
236,103,3
160,131,2
248,150,2
231,99,3
281,52,5
78,47,6
131,191,1
65,62,6
248,67,4
231,16,5
67,275,0
102,276,0
199,127,2
74,56,6
208,121,2
184,185,1
195,229,1
186,180,1
106,297,0
281,165,3
186,97,3
248,180,2
126,38,6
114,191,1
102,306,0
150,134,2
271,138,3
146,47,5
235,63,4
243,158,2
272,151,3
193,122,2
283,195,3
179,66,4
300,70,5
263,19,5
280,49,5
284,115,4
235,101,3
247,64,4
275,159,3
191,30,5
198,29,5
206,99,3
287,123,4
248,161,2
251,168,2
218,63,4
288,136,4
72,272,0
243,12,5
202,25,5
183,183,1
37,78,6
291,144,4
211,19,5
238,134,2
271,36,5
189,99,3
61,58,6
48,73,6
294,65,5
278,110,4
97,47,6
242,155,2
166,183,1
56,285,0
166,100,3
190,125,2
218,127,2
254,119,3
271,149,3
181,34,5
178,64,4
299,68,5
250,66,4
274,95,4
291,125,4
275,170,3
80,47,6
149,183,1
286,59,5
76,274,0
242,9,5
149,100,3
173,125,2
177,102,3
132,28,6
76,56,6
117,190,1
278,91,4
108,296,0
242,136,2
197,229,1
128,37,6
205,64,4
290,55,5
257,70,4
238,145,2
96,44,6
193,238,1
238,62,4
277,46,5
267,77,4
55,283,0
152,134,2
234,9,5
185,36,5
270,85,4
161,128,2
282,49,5
221,62,4
192,230,1
277,159,3
233,109,3
104,286,0
289,123,4
168,36,5
192,181,1
99,313,0
220,100,3
281,180,3
120,192,1
248,195,2
213,18,5
220,17,5
261,72,4
108,307,0
204,62,4
245,117,3
232,64,4
293,144,4
63,57,6
273,36,5
50,72,6
59,284,0
104,316,0
221,126,2
106,45,6
59,66,6
192,211,1
252,15,5
95,273,0
108,40,6
244,155,2
67,53,6
115,39,6
168,183,1
147,45,5
244,72,4
168,100,3
180,63,4
98,281,0
187,62,4
256,119,3
273,149,3
276,156,3
199,26,5
237,111,3
207,96,3
248,176,2
204,126,2
119,35,6
265,30,5
235,15,5
78,273,0
305,88,5
139,136,2
277,170,3
280,177,3
151,183,1
110,196,1
151,100,3
289,134,4
119,190,1
53,61,6
229,67,4
236,66,4
309,84,5
264,136,3
190,96,3
139,45,5
187,126,2
155,133,2
240,145,2
256,17,5
98,44,6
259,24,5
187,35,5
184,65,4
260,121,3
272,84,4
227,136,2
263,128,3
236,9,5
170,126,2
37,74,6
196,29,5
72,50,6
198,221,1
275,92,4
223,62,4
194,230,1
287,56,5
77,271,0
170,35,5
194,181,1
191,252,1
101,313,0
187,99,3
222,100,3
279,188,3
222,17,5
53,72,6
292,65,5
190,190,1
206,62,4
266,79,4
191,203,1
61,284,0
278,43,5
226,133,2
177,181,1
194,211,1
186,33,5
149,44,5
170,99,3
100,280,0
76,52,6
288,50,5
138,189,1
238,14,5
189,62,4
272,95,4
85,46,6
278,156,3
267,29,5
104,301,0
181,94,3
258,73,4
206,126,2
279,169,3
130,28,6
137,27,6
246,184,2
124,42,6
169,33,5
153,99,3
100,310,0
221,97,3
282,177,3
133,36,6
121,189,1
128,188,1
221,14,5
92,274,0
294,141,4
279,37,5
55,61,6
278,186,3
189,126,2
279,199,3
258,16,5
233,105,3
157,133,2
176,95,3
245,152,2
261,24,5
289,119,4
245,69,4
169,97,3
273,164,3
246,165,2
274,84,4
264,32,5
213,97,3
285,128,4
265,128,3
172,126,2
225,61,4
277,92,4
79,270,0
103,299,0
250,186,2
140,133,2
116,197,1
241,137,2
250,10,5
209,23,5
245,182,2
289,149,4
246,195,2
172,35,5
281,113,4
196,97,3
100,321,0
224,16,5
249,203,2
184,36,5
208,61,4
104,45,6
192,23,5
257,14,5
63,283,0
268,79,4
297,72,5
201,100,3
252,124,3
249,154,2
196,210,1
188,32,5
195,31,5
228,133,2
245,163,2
38,71,6
212,95,3
87,45,6
229,63,4
240,14,5
34,80,6
83,272,0
241,110,3
265,139,3
180,123,2
215,124,2
171,32,5
186,184,1
106,301,0
260,73,4
139,27,6
191,267,1
102,310,0
195,95,3
196,191,1
57,60,6
223,14,5
207,59,4
73,53,6
284,44,5
301,74,5
62,281,0
281,199,3
159,132,2
235,105,3
247,68,4
178,95,3
118,36,6
77,49,6
196,221,1
106,282,0
248,165,2
166,40,5
129,30,6
102,291,0
105,298,0
142,132,2
175,34,5
190,186,1
199,59,4
187,257,1
291,148,4
211,23,5
255,17,5
106,312,0
190,265,1
227,99,3
61,62,6
284,187,3
181,129,2
149,40,5
251,202,2
198,97,3
70,56,6
113,43,6
138,185,1
145,49,5
276,43,5
166,104,3
271,153,3
278,152,3
267,25,5
194,23,5
175,181,1
182,180,1
154,43,5
251,70,4
105,279,0
203,17,5
307,84,5
113,198,1
291,129,4
302,80,5
40,71,6
149,104,3
146,134,2
214,95,3
267,138,3
89,45,6
278,182,3
251,183,2
158,181,1
117,194,1
295,57,5
312,87,5
262,72,4
279,102,4
182,123,2
105,309,0
290,146,4
51,66,6
60,60,6
132,187,1
197,95,3
105,42,6
112,41,6
68,272,0
55,287,0
303,74,5
143,182,1
266,23,5
270,89,4
234,134,2
168,131,2
79,48,6
282,53,5
289,52,5
306,82,5
273,97,4
290,127,4
44,73,6
240,112,3
237,142,2
246,15,5
148,185,1
168,40,5
216,121,2
131,30,6
250,119,3
107,298,0
151,131,2
177,34,5
189,257,1
122,191,1
192,264,1
201,96,3
293,148,4
229,98,3
229,15,5
131,185,1
213,60,4
151,40,5
192,215,1
257,123,3
115,43,6
233,11,5
184,179,1
167,128,2
195,223,1
168,104,3
184,96,3
187,66,4
83,50,6
269,25,5
276,160,3
156,43,5
253,70,4
196,60,4
115,198,1
265,34,5
208,24,5
192,245,1
293,129,4
167,37,5
277,174,3
213,124,2
280,181,3
176,31,5
94,270,0
151,104,3
188,254,1
289,138,4
98,315,0
269,138,3
243,152,2
292,145,4
192,196,1
119,194,1
126,193,1
139,43,5
219,19,5
107,309,0
281,195,3
163,105,3
62,59,6
191,24,5
58,286,0
196,124,2
70,271,0
174,183,1
288,130,4
167,101,3
114,41,6
202,19,5
186,64,4
263,132,3
280,162,3
170,130,2
247,177,2
32,74,6
308,81,5
271,30,5
275,96,4
236,134,2
179,124,2
138,137,2
276,171,3
194,234,1
77,275,0
311,89,5
150,101,3
239,142,2
248,15,5
280,192,3
218,121,2
179,33,5
235,68,4
255,126,3
272,156,3
186,128,2
197,193,1
203,96,3
247,158,2
190,28,5
215,60,4
193,202,1
259,122,3
194,215,1
304,71,5
271,86,4
36,76,6
169,128,2
165,41,5
197,223,1
189,66,4
290,49,5
246,113,3
85,50,6
247,188,2
198,236,1
154,186,1
274,32,5
291,62,5
189,187,1
198,60,4
247,12,5
45,70,6
154,103,3
193,232,1
258,77,4
137,31,6
194,245,1
169,37,5
294,70,5
278,115,4
251,116,3
282,181,3
152,128,2
128,192,1
178,31,5
193,183,1
221,18,5
92,278,0
193,100,3
274,145,3
137,186,1
64,277,0
230,12,5
165,105,3
64,59,6
197,204,1
101,273,0
60,286,0
250,71,4
